Total_Stops,Price,journey_month,journey_day,dep_hour,dep_mins,arr_hour,arr_mins,dur_hours,dur_minutes,dur_total,air_Air India,air_Business Class Flights,air_GoAir,air_IndiGo,air_Jet Airways,air_Multiple carriers,air_Premium Economy flights,air_SpiceJet,air_Vistara,src_Chennai,src_Delhi,src_Kolkata,src_Mumbai,dest_Cochin,dest_Delhi,dest_Hyderabad,dest_Kolkata,dest_New Delhi
1,10844,5,15,16,30,12,0,19,30,1170,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4778,3,3,5,30,8,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16289,3,9,20,50,18,50,22,0,1320,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5674,3,18,5,10,8,0,2,50,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12854,3,12,6,0,11,55,29,55,1795,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8425,3,9,22,0,11,5,13,5,785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9328,3,21,5,30,18,50,37,20,2240,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,17057,3,3,2,15,15,30,13,15,795,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,5,3,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14871,3,3,11,30,21,0,9,30,570,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,14300,6,27,12,15,19,0,30,45,1845,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8529,6,12,21,10,9,20,12,10,730,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10877,6,9,4,55,19,0,14,5,845,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,5386,5,21,17,35,22,15,4,40,280,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11622,3,27,10,45,18,50,8,5,485,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10197,5,27,3,50,19,0,15,10,910,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,8028,5,21,16,45,22,30,5,45,345,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2754,6,1,12,0,13,30,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,6781,3,3,8,15,21,25,13,10,790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3841,5,21,17,10,19,40,2,30,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,8266,6,6,10,20,19,15,8,55,535,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,6144,3,24,7,10,10,5,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4544,4,24,11,10,14,5,2,55,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14441,6,3,5,30,12,35,7,5,425,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3100,6,12,21,5,22,25,1,20,80,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,13067,5,18,20,25,14,25,18,0,1080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8529,6,12,18,55,23,35,28,40,1720,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6442,5,15,8,35,16,10,7,35,455,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6480,6,27,10,20,21,0,10,40,640,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,11003,3,3,10,30,11,20,24,50,1490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4668,6,12,21,0,23,50,2,50,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,13941,5,9,6,30,4,40,22,10,1330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8820,5,12,7,10,18,50,11,40,700,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,9064,3,9,17,45,23,0,5,15,315,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,6,6,8,25,19,50,11,25,685,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,5,18,5,30,19,0,13,30,810,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6513,5,9,7,10,16,10,9,0,540,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14676,6,9,17,0,23,35,6,35,395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,5,18,7,10,10,5,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4174,4,12,15,15,17,45,2,30,150,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,19172,3,9,15,55,4,25,12,30,750,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,4,12,5,55,8,35,2,40,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3873,6,12,6,55,9,30,2,35,155,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,7189,6,3,21,50,3,35,5,45,345,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13731,6,6,6,30,4,40,22,10,1330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14151,5,12,9,35,10,55,25,20,1520,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4667,5,21,11,40,13,55,2,15,135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,8834,3,21,19,10,4,25,33,15,1995,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11467,5,1,20,25,19,10,22,45,1365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12395,3,6,8,45,16,45,8,0,480,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,7858,5,21,17,15,0,55,7,40,460,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,5,24,20,20,22,55,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13469,6,9,20,25,9,45,13,20,800,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7673,3,6,14,30,17,35,3,5,185,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14151,6,9,17,0,18,0,25,0,1500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,6,24,15,0,12,35,21,35,1295,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,6,24,9,40,12,35,26,55,1615,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12373,5,9,13,0,19,0,6,0,360,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11399,5,18,10,0,19,0,9,0,540,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3971,5,6,9,30,12,20,2,50,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,6007,6,27,6,0,21,0,15,0,900,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,6383,3,15,10,30,22,55,12,25,745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5740,5,12,8,30,11,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1965,6,15,13,15,14,45,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2,5935,3,21,7,10,21,20,14,10,850,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,4,6,9,35,12,20,2,45,165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7738,3,21,4,45,13,20,8,35,515,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10441,5,24,22,0,19,15,21,15,1275,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3100,3,15,21,5,22,25,1,20,80,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14714,6,6,17,30,19,0,25,30,1530,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9135,6,9,17,0,18,50,25,50,1550,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,7893,4,1,16,50,18,30,25,40,1540,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12121,5,6,17,0,23,35,6,35,395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6094,6,9,14,10,17,10,3,0,180,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,6,9,10,10,13,0,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7832,3,21,20,35,7,40,11,5,665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5403,4,3,11,30,14,20,2,50,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3841,4,1,9,0,11,25,2,25,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,11093,3,21,10,45,4,25,17,40,1060,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,4,24,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4823,5,27,16,55,19,55,3,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11467,5,1,9,35,19,10,9,35,575,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6111,5,1,7,10,12,40,5,30,330,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8066,5,9,17,0,10,55,17,55,1075,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7258,3,27,4,45,21,0,16,15,975,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4729,3,27,5,10,8,0,2,50,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15135,3,6,9,10,18,50,9,40,580,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,12718,5,24,9,25,1,20,15,55,955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5678,6,18,2,55,4,20,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,5298,6,24,6,50,12,10,5,20,320,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14815,3,6,11,40,0,45,13,5,785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,13014,6,24,5,30,4,25,22,55,1375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4491,5,18,9,0,11,25,2,25,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,11421,3,27,10,20,18,50,8,30,510,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12284,3,18,8,0,7,40,23,40,1420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7229,5,12,6,0,8,45,2,45,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4823,4,15,7,10,10,5,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12898,6,27,20,55,4,25,7,30,450,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,6,27,7,5,21,0,13,55,835,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12373,5,18,9,0,4,25,19,25,1165,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5999,3,21,7,10,22,20,15,10,910,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,10907,5,18,8,20,18,30,10,10,610,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14151,6,6,9,35,21,5,11,30,690,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4591,5,12,23,30,2,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,19225,3,6,14,5,20,20,6,15,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9663,5,6,14,5,12,0,21,55,1315,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,5,1,6,30,18,15,11,45,705,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13727,5,9,13,0,21,0,8,0,480,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14151,5,18,9,35,21,5,11,30,690,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,6,27,18,15,12,35,18,20,1100,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,6,12,9,0,11,25,2,25,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,13014,6,24,19,30,4,25,8,55,535,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5510,6,21,14,15,16,45,2,30,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,17282,3,9,10,45,4,25,17,40,1060,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,6653,3,27,9,45,21,20,11,35,695,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12214,3,3,9,55,15,10,5,15,315,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3625,5,1,13,55,15,25,1,30,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,6860,3,3,8,30,11,30,3,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3876,6,24,10,35,19,35,9,0,540,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5613,4,27,19,30,22,15,2,45,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,8971,3,27,5,55,7,40,25,45,1545,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4030,5,21,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8075,3,27,15,0,1,35,10,35,635,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7005,6,15,6,0,21,0,15,0,900,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4778,3,6,22,10,0,55,2,45,165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3687,5,9,7,5,9,20,2,15,135,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,10262,6,9,11,30,4,25,16,55,1015,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15113,3,3,5,55,7,40,25,45,1545,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6979,5,6,10,35,1,30,14,55,895,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6717,3,21,7,5,16,10,9,5,545,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,16736,3,6,8,55,23,0,14,5,845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7192,3,15,11,50,19,50,8,0,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4226,4,15,6,20,10,30,4,10,250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9627,5,21,8,30,19,0,10,30,630,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,4757,4,3,2,15,19,0,16,45,1005,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14571,5,24,14,5,22,35,8,30,510,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5162,4,1,6,50,10,30,3,40,220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,5,18,16,30,16,20,23,50,1430,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3815,3,21,9,0,11,30,2,30,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,17261,3,6,11,40,9,30,21,50,1310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,16736,3,6,21,25,7,40,10,15,615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3841,6,21,9,0,11,25,2,25,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,10844,5,24,14,5,20,45,6,40,400,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6838,3,21,10,45,21,0,10,15,615,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6612,5,12,12,0,13,15,25,15,1515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8851,3,9,13,20,16,10,2,50,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12395,3,6,8,45,19,55,11,10,670,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,4282,6,24,4,55,7,45,2,50,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14781,5,21,20,0,9,20,13,20,800,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9646,6,12,9,45,22,30,12,45,765,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,6628,5,27,15,0,1,30,10,30,630,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4668,6,18,7,0,9,40,2,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,16863,3,6,18,0,1,35,7,35,455,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12192,6,9,7,0,19,0,12,0,720,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12719,3,21,2,15,4,25,26,10,1570,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,5,21,21,50,12,35,14,45,885,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,3,19,45,19,0,23,15,1395,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7804,5,24,15,55,21,25,5,30,330,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4174,4,18,4,40,7,15,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2227,6,27,20,5,21,40,1,35,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,11087,3,18,22,50,9,0,10,10,610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11667,3,21,8,0,18,50,10,50,650,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,7931,3,6,18,5,21,10,3,5,185,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5277,6,12,22,5,0,25,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,13626,6,12,6,30,18,15,11,45,705,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12373,5,18,18,15,4,25,10,10,610,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10031,3,24,6,30,18,10,11,40,700,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,5,12,16,30,20,45,28,15,1695,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6591,5,9,10,35,19,35,9,0,540,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5406,4,1,18,15,19,0,24,45,1485,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,5,15,21,10,16,20,19,10,1150,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2017,5,27,22,45,0,15,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,12373,5,9,10,0,12,35,26,35,1595,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8669,6,6,7,0,19,15,12,15,735,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6151,3,27,7,55,15,45,7,50,470,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10348,5,18,9,45,22,30,12,45,765,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,3,24,19,55,22,35,2,40,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4823,6,12,8,30,11,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5510,5,21,14,15,16,45,2,30,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3100,3,18,6,20,7,40,1,20,80,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10262,6,27,18,15,19,0,24,45,1485,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,1,11,30,19,0,7,30,450,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,15,10,0,19,0,9,0,540,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6961,6,18,17,0,19,50,2,50,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6206,5,27,17,30,1,30,8,0,480,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,7904,3,15,8,15,22,55,14,40,880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12819,6,27,19,10,12,35,17,25,1045,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,15,21,50,12,35,14,45,885,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4591,4,21,1,30,4,15,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10368,6,24,9,40,12,35,26,55,1615,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11142,5,9,7,5,19,15,12,10,730,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4729,4,6,5,10,8,0,2,50,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9424,5,9,13,0,1,30,12,30,750,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,15136,3,6,9,0,15,30,6,30,390,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,12199,5,18,17,15,7,40,14,25,865,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,12,11,30,4,25,16,55,1015,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4729,4,3,14,20,17,35,3,15,195,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,6,9,17,10,19,40,2,30,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,14388,5,18,18,55,9,20,14,25,865,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2754,6,27,2,35,4,5,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,12358,3,3,8,50,10,35,25,45,1545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6117,5,15,9,10,4,40,19,30,1170,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,5,24,5,30,4,25,22,55,1375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14388,5,15,21,10,8,15,11,5,665,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7480,6,24,12,30,9,25,20,55,1255,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10791,6,27,6,0,12,35,6,35,395,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12452,3,27,7,5,4,25,21,20,1280,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4226,5,21,19,55,23,50,3,55,235,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5403,4,15,21,0,23,50,2,50,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,9646,6,1,9,45,22,30,12,45,765,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4282,6,3,4,55,7,45,2,50,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7845,3,27,8,55,15,30,6,35,395,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,3384,3,21,19,35,21,55,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4823,5,6,18,55,21,50,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3597,6,15,19,35,21,55,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,13587,6,15,9,0,21,0,12,0,720,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,13474,3,3,16,45,7,10,14,25,865,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3384,3,21,13,20,15,35,2,15,135,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,15129,5,27,5,30,19,0,13,30,810,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8586,5,21,6,30,8,15,25,45,1545,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4591,6,9,23,30,2,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,13882,6,27,11,45,12,35,24,50,1490,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,18286,3,3,13,0,1,35,12,35,755,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,5192,5,15,7,35,19,25,11,50,710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11118,6,27,9,40,12,35,26,55,1615,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14871,3,3,6,40,15,30,8,50,530,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15107,5,24,10,0,5,25,19,25,1165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8669,6,12,7,0,19,15,12,15,735,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5171,4,1,16,40,0,15,7,35,455,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8529,6,12,16,30,12,0,19,30,1170,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7438,3,27,23,5,4,25,5,20,320,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6206,6,9,17,10,1,30,8,20,500,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
